X,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24
MGG_07084,0,26.15804984,48.18417176,30.97029791,25.64402046,26.41185992,26.22045536,10.29303624,0,20.51950883,35.07801526,39.00436955,26.61944187,6.690295819,9.680579709,10.16434396,0,15.85306191,21.72966662,21.62509175,38.09026029,14.51118044,14.94255765,21.77936755
MGG_07085,855.101722,33.76863199,45.20470454,38.39443777,47.06772099,51.86003177,101.8368918,11.36841246,0,43.16820372,29.51834611,51.28499251,28.00051159,11.08390769,15.27424123,33.53302896,0,28.58665777,25.71417569,47.76879372,36.90331744,10.40730642,15.25551889,7.470431924
MGG_07086,0,189.7821779,167.2759286,127.5776867,210.8164037,152.8326614,105.7454204,108.8284171,0,159.8758745,161.4300143,136.3285119,159.6284343,74.53649148,93.41587504,108.1944309,0,180.081852,129.7475334,137.9412824,193.8610715,106.6265188,92.67802602,98.87779521
MGG_07087,0,23.35949788,25.38807972,13.03825357,20.64277177,15.96601179,13.71661219,7.466588345,0,20.93187838,22.26495245,19.64850342,23.90060347,4.246509307,5.056827357,12.14907994,0,31.82991897,22.98733222,16.66731348,21.51077992,3.88760505,4.649235359,9.659589482
MGG_07088,0,179.0973003,605.3355187,145.7812809,336.8788521,489.0081719,506.7469509,5052.194703,2677.317289,54.33077082,1009.964725,571.1960077,366.0761342,2964.588096,3158.044353,3072.948013,0,77.28754298,1091.033701,618.3873827,287.0306911,1456.936829,4605.322812,3248.271898
MGG_07089,0,56.98680346,101.7648322,32.49901835,41.22357133,27.88592772,32.78349557,5.147762743,0,94.07049312,122.8027446,55.54048242,31.97715916,10.03787068,11.57740535,16.17445787,0,80.70027316,112.0706899,62.18717436,31.3318026,14.84456911,8.059210032,15.09533106
MGG_07090,0,0,1.968004276,1.671516682,3.690797173,2.365258258,3.048037044,0,0,1.722732391,4.712006207,6.549288424,2.366319527,0.168506801,2.014184471,1.861867488,0,0,7.297328772,4.357326054,1.683104953,0.996789433,0.885539878,0.954002544
MGG_07091,0,9.973238766,0.99303264,2.951999266,4.988395708,3.132891546,4.614014779,3.924409834,0,4.563673946,1.783218671,4.130870833,4.577068993,3.571118078,4.814216727,1.056911872,880.5625683,4.317337234,7.594433019,8.244964922,4.586088628,5.029686436,3.57466704,4.512926857
MGG_07095,0,31.4216747,31.26444231,21.61399031,41.19919248,24.24921855,25.9002687,18.96430791,0,24.82210562,43.08610643,37.5043815,28.8498474,11.01911951,15.50947229,17.54062813,0,31.61074131,22.24201117,33.80613695,40.29418691,13.25751474,9.978474585,16.38923485
MGG_07097,344.3527213,102.7461622,153.0799885,158.1298606,63.84623349,65.6361589,55.10732768,30.73869163,0,79.31450048,179.7931504,119.7854389,40.46062791,22.74275754,20.59246198,40.51163557,0,92.09564799,136.9187095,141.5269677,45.85712873,13.41139823,16.19638289,30.08371398
MGG_07098,0,35.70346531,10.57753501,24.50178464,31.49464775,29.90368259,29.04160409,4.940216369,0,20.20202059,26.76483459,13.60030961,28.90541071,0.370506385,3.884835683,7.846457384,0,40.13427935,2.005636333,14.37108573,29.35926388,6.088063682,4.110526733,9.439311292
MGG_07099,0,12.33127726,37.81691401,23.51617011,31.20924481,22.52234341,25.10172132,18.14754172,0,17.73417931,27.89118552,23.59692635,45.74154806,31.2236173,18.98839103,17.24981944,0,18.79016021,17.84106614,22.42762775,43.31561476,12.31339885,13.82584046,15.95865088
MGG_07100,0,0.853177198,1.401685211,0,9.012760579,10.10774487,8.683697488,1.10787642,0,5.521470887,0,4.664644704,3.370760039,0.720100542,1.812096567,5.967408045,0,0,3.898069967,0,5.754093157,2.839800753,1.261428307,1.019213682
MGG_07101,0,420.7205839,48.24179003,161.2090795,363.2680227,189.6221248,197.8154958,372.5466533,0,176.5328535,48.28514896,43.42557745,136.9315175,93.85301003,293.3034209,268.789987,0,273.6901054,40.68782232,32.83135993,261.7518165,201.4832519,143.5883496,219.9580053
MGG_07102,0,59.40726634,24.81361657,32.31553286,51.18902926,88.72164117,52.52267929,23.53488826,0,52.13064405,35.64684794,41.28840921,23.20560778,17.84681614,35.28690747,50.47208636,0,51.78258831,13.80127475,38.4575956,27.16346679,52.78575588,31.26296641,49.31708728
MGG_07103,164.2049214,63.40478266,25.64736185,24.46453018,30.60370535,37.34499749,25.97242349,8.732291029,0,63.20802402,17.00519685,26.26197702,30.996418,11.35167677,5.674926074,15.3984152,0,78.91137742,7.681154865,23.58778322,24.09421128,9.193154556,5.681479007,6.311996905
MGG_07109,0,180.2160369,179.440612,202.8920546,187.0407419,164.273654,174.566548,99.27950644,0,179.6567879,157.0856239,156.7538183,217.1070794,97.6591879,130.6702985,111.4070793,0,161.8792907,98.24499883,162.0224878,258.394646,105.0872132,62.07088766,107.236163
MGG_07110,203.8721787,81.40527225,42.13078862,52.84325189,62.80282516,86.99236871,108.8797817,18.58588314,0,64.96890568,59.82065023,44.01827104,31.80843096,19.75665612,23.51248036,37.19365932,0,69.00786599,25.88534019,35.79390641,44.74634327,30.02367809,21.9334174,26.71635186
MGG_07112,0,36.82619459,15.29165667,25.41112506,33.13109182,29.06579687,40.6741046,13.66283671,0,10.47589144,14.32679438,13.27535158,26.11432912,13.15013099,11.60356174,27.36142361,0,26.59297834,12.01819366,11.04032828,21.49332781,7.408440048,9.42365421,12.56940745
MGG_07115,0,58.61398534,45.74104814,40.89471484,51.75992683,59.67590281,59.65772624,25.68781159,0,80.60755204,41.06929009,70.10171504,33.28876638,27.82772328,31.90121492,52.95393023,0,69.07945408,58.58139415,69.95936267,39.53110007,32.3128878,27.35243403,36.76093593
MGG_07116,89.9288534,23.93879944,4.970156515,13.39830213,18.67102024,30.87345894,29.78697762,7.856712993,0,15.03838294,9.313106094,10.06788726,9.613716326,9.436344808,14.17780903,16.86626456,0,26.30587249,6.310019004,9.688605618,19.4051359,13.3530184,8.167771903,10.99904613
MGG_07117,0,194.514818,344.2005374,430.5349907,388.9235052,174.7036604,230.9080438,393.4767455,754.9645243,150.6514549,485.3937247,525.271778,128.8619784,195.9774656,275.2854408,343.5750503,0,231.0911562,416.4167034,428.4058372,165.9793193,231.7923569,235.9650218,156.0126346
MGG_07117,0,194.514818,344.2005374,430.5349907,388.9235052,174.7036604,230.9080438,393.4767455,754.9645243,150.6514549,485.3937247,525.271778,128.8619784,195.9774656,275.2854408,343.5750503,0,231.0911562,416.4167034,428.4058372,165.9793193,231.7923569,235.9650218,156.0126346
MGG_07118,0,0,0,0,0.702780736,1.313605732,0,0,0,0,0,0,0.467269381,0,0.094200258,1.24084199,0,0,0.810551057,0,1.495607547,0.295249126,0,0.635795202
MGG_07119,0,50.66077055,57.96417011,70.69158507,68.09061035,55.59771014,59.8497811,28.19337608,0,37.07931112,69.39200605,37.09576721,64.33463863,31.68733818,40.59032973,48.51062174,0,64.61710033,28.9329152,27.14832158,91.51929624,27.10035023,31.432213,33.50205622
MGG_07120,0,113.5417128,61.45412169,117.3251091,114.9597147,97.79784061,102.3394441,83.82006853,0,79.97857022,111.3316135,105.8757543,91.98375163,36.32106478,84.80876623,82.19325316,0,144.7026367,71.83983416,84.88983916,116.3710728,71.34273002,45.39401242,85.2186404
MGG_07121,0,29.07431891,17.54677172,17.3871617,28.98970535,21.08869742,17.36268013,6.163899307,0,28.15985683,21.00617825,12.97635718,17.97250643,5.258436899,6.61629515,9.683597965,0,23.73368631,13.55482341,22.66251169,21.00924385,6.418676098,4.386385593,6.379431586
MGG_07123,0,54.70265434,73.98472526,55.51388616,49.97955492,50.73292932,52.02120213,18.65514514,0,48.27502647,62.76048132,70.23854278,31.65408793,13.17484625,29.33967587,39.29147075,0,67.88367626,41.65503846,51.25292531,40.52659533,28.73702868,20.73015688,40.59516645
MGG_07124,0,29.13337304,47.86323197,31.36045956,39.56888692,31.43315327,16.94408677,6.485240029,0,21.54756817,29.46838276,29.58117442,52.61763268,7.37676456,14.36442323,12.61424677,0,45.18559642,11.40917838,27.25025102,52.62979163,16.62350529,17.53722695,34.80300749
MGG_07125,1183.894356,199.9985543,95.30176202,186.0507932,193.7818895,220.5303504,296.3074801,87.69231958,0,143.8135787,109.8337123,92.30576329,144.805794,30.32612154,89.87600182,115.0575105,0,178.1029305,41.53503354,68.49823956,199.2623212,60.51775393,70.72459859,126.1829604
MGG_07126,0,17.73662757,23.77170845,16.28258625,19.72268488,20.39081152,14.84577648,9.091400459,0,11.07578272,20.65527778,30.62302059,29.81237193,8.666904857,7.311248956,8.161574594,0,13.33555647,19.19288891,22.92062686,27.54438956,6.602752376,5.865833187,8.921408755
MGG_07127,0,38.50120605,21.44191496,37.7890825,15.72583804,23.91787379,34.03937973,7.626353124,312.1642062,23.22739783,31.76571223,38.35395167,7.734498752,1.790026998,3.984760915,8.748133618,0,42.88188333,28.32411296,27.59437464,11.27778589,3.529590466,3.618069646,8.770025376
MGG_07128,0,0,2.873155603,3.660455095,2.309279515,4.53222006,5.562414687,2.270910271,0,1.886306199,2.579706101,4.780763171,3.454669428,2.214078694,4.178712727,4.077304406,0,0,1.997552924,2.385527546,2.948665803,0.727623201,1.939244157,3.133755867
MGG_07129,0,26.3721575,13.11206688,23.24177189,23.82670674,21.83966854,21.63234533,6.758890434,0,10.47983382,20.47455138,11.38315499,18.73627565,2.0501423,4.514194414,7.281147327,0,34.69954702,11.09789211,15.14671964,21.35514823,5.197484612,3.976098214,10.36330028
MGG_07130,0,190.6600103,140.4158773,124.3583251,175.5573838,161.1871504,97.58517888,65.45160102,0,170.1912203,174.5647112,163.7503706,185.1898503,37.91823542,91.73442775,111.554128,0,187.8388007,123.4898374,177.3681545,232.1710774,86.31695033,81.81351924,138.7529529
MGG_07131,0,39.23707476,5.819541015,16.34927557,47.67367324,44.58835519,41.5997609,9.907047379,0,18.22175133,15.27355248,8.193626242,18.48028654,1.494862972,10.99587586,16.19942319,0,35.81093449,2.489857634,9.663712875,19.75514596,7.935801804,7.150819564,21.15794538
MGG_07132,416.5336931,94.43081917,146.1322819,101.1637568,68.78231377,83.00321806,78.28506046,30.85309559,0,101.1968691,98.85464459,58.29072241,91.46485541,64.01847262,34.12845473,65.3378939,0,99.21574713,75.15471169,79.77922847,66.76872343,45.11912868,37.60640953,39.66473585
MGG_07134,691.5384556,263.9907835,172.8195413,275.9249344,206.6843164,333.6499119,364.1750192,252.1747304,0,198.5564237,265.577082,190.7860791,118.551105,131.2554303,163.2690807,242.8906086,0,208.0675947,172.1412391,255.2445784,155.1912772,172.961213,117.392742,98.17425911
MGG_07134,691.5384556,263.9907835,172.8195413,275.9249344,206.6843164,333.6499119,364.1750192,252.1747304,0,198.5564237,265.577082,190.7860791,118.551105,131.2554303,163.2690807,242.8906086,0,208.0675947,172.1412391,255.2445784,155.1912772,172.961213,117.392742,98.17425911
MGG_07135,0,38.49984371,75.90169312,51.93159222,88.96631912,66.51671612,93.06535237,24.99660627,0,33.22104196,53.00515124,31.57399644,109.8546413,27.62051616,45.31494563,61.33619254,0,58.6653123,35.1802849,38.51207623,136.3188515,38.44402501,42.21735879,72.05457731
MGG_07136,263.0876347,51.94767644,75.86209912,60.67457324,56.6546855,44.73290053,43.08146757,31.47929421,0,55.61621802,52.22067974,45.23245381,72.71962009,49.04143884,41.78378488,35.43681609,0,47.27423464,33.4038365,33.59300637,74.93625756,19.85238489,21.47695201,28.04065787
MGG_07137,0,117.2533268,94.28575176,144.2842886,143.396965,147.9971122,153.5826344,58.46154639,473.3338949,114.1970532,105.0900636,139.3039358,109.7852701,26.51578269,76.5768492,94.00688825,0,124.3893483,93.80701454,106.6278015,157.6581003,72.04494515,49.74037703,130.9111275
MGG_07141,0,6.922023824,1.89536602,1.073214443,6.347448778,3.416936273,7.33883802,3.994869992,0,1.659147023,4.53808793,7.358816255,6.836938841,1.785160103,1.735647857,5.379440096,0,3.296139106,5.270990449,2.09824944,5.51133954,2.879994992,1.27928243,2.296976722
MGG_07142,0,25.40141203,25.03919491,40.17088966,17.32993405,16.30065294,31.23993064,19.79070149,0,23.74511344,37.46969812,20.83187919,23.97410518,3.573226176,10.11582316,11.84440082,0,29.02963284,21.27696524,13.85971789,32.83538387,9.159433109,6.572328166,10.62066985
MGG_07143,0,21.24937876,32.41699884,29.65119263,37.07819104,35.40167447,30.89681007,8.869166225,726.0708203,24.55691219,38.06181186,22.82076642,31.48227455,3.843203265,8.260839295,10.61609258,0,23.8508897,10.40207189,22.77442533,34.54853433,3.789030449,6.17126546,12.23905764
MGG_07144,0,26.06561857,128.4696502,60.6195508,780.1611163,598.3079562,276.3517685,349.7522794,4156.306462,103.0869671,38.44947114,273.1454407,308.9426639,758.9986942,3125.634463,3352.50952,0,49.64785264,138.9393348,118.517729,699.5162604,2313.58467,4229.566884,6738.833784
MGG_07145,222.6072544,99.95617085,59.3752519,78.14399509,65.13470873,85.58440521,80.36157202,35.51424611,0,100.4388114,70.12072955,82.77582505,48.88137665,17.58754036,39.41741941,37.19568456,0,117.2102178,60.24716957,88.82552251,71.91511648,45.24559929,24.91178928,56.59267646
MGG_07146,261.7767028,102.9947755,16.35488574,25.64484516,7.330937633,23.81426872,47.25090251,3.977452309,0,89.20330855,14.68448088,14.65346345,9.832520681,0.484739122,1.219821467,5.802317809,0,127.988948,18.36803103,17.7573589,12.26575183,1.59302121,1.132181993,0.686088563
MGG_07147,0,30.1768775,20.19828389,22.3539186,17.21812802,19.58586146,21.32933195,8.224135954,356.4347663,39.38035736,38.46889007,24.44273825,20.11594686,8.961651249,7.912821675,12.1602515,0,36.19027561,20.42588663,25.4094828,22.61358611,8.060301136,6.885296174,8.678604505
MGG_07148,278.3327791,37.45278394,76.91399495,32.94732804,27.68420868,34.06197061,42.47032544,5.286258015,0,36.88415685,60.05077447,45.62779367,20.64069656,8.933538715,11.7808028,10.91488989,0,33.73012637,34.40950272,32.20778151,31.23095984,15.58270138,12.48928889,21.15492744
MGG_07149,0,47.42365405,39.28353431,36.14575809,24.73287017,36.00003572,38.02636167,19.66453711,0,49.86207389,38.79844527,19.60965224,21.5178686,14.96793751,15.23570851,21.36983305,0,39.85105189,19.11823262,25.00589621,22.84570828,7.958806259,11.63693169,10.94969176
MGG_07150,0,25.59381802,22.29055659,19.36267819,23.61639402,24.8873429,16.4771363,16.41696683,295.017489,17.96036015,25.47225226,23.60284481,11.97971105,7.937993199,11.78885396,11.86222535,0,34.35937732,19.01958969,21.03117463,19.75687441,11.80330027,5.926846368,10.49851445
MGG_07151,0,21.85002978,21.05982207,15.85445455,14.8108542,15.74739345,14.08477213,13.61900406,0,16.96870994,20.62786793,29.46740068,18.22433632,14.8764752,15.93346023,14.94303079,0,18.31205749,37.26998271,36.56075346,19.64845554,18.90923726,17.2295563,21.40384961
MGG_07153,0,50.48805153,8.731246639,17.30364988,8.772101041,19.01983746,14.64982934,4.600720232,0,74.51996695,15.67896302,4.842761541,2.916225514,6.354576003,6.819677902,11.35799531,0,75.92043748,8.093831156,14.4987827,13.44107243,18.42648093,11.13155952,14.81384498
MGG_07154,0,35.44480394,54.90472557,11.30499695,12.03526482,14.24732016,23.19169537,9.205230184,0,39.32342446,68.71708063,24.91588846,35.34253933,7.692738001,9.410326436,11.80537478,0,14.46699166,41.64256128,8.288430964,27.32009304,9.269703816,8.609456007,15.12239411
MGG_07155,0,52.6685915,29.24932502,22.08248801,22.36615239,45.2234929,65.43511868,9.311554243,236.5717476,68.27730372,24.07345206,20.27882045,16.93334616,4.591437529,11.02893287,17.87141893,0,72.0602833,28.24375916,28.33269764,19.38664738,12.34559398,12.43009221,17.57579878
MGG_07156,0,21.48143126,17.64592664,36.39821016,52.67895287,38.91264954,43.92311728,12.95091979,0,12.4125422,35.08239317,24.11861458,36.37265685,6.313405675,17.0076288,31.74890715,0,25.20732237,10.51566706,24.069638,45.27421035,21.06724574,11.05943984,21.9959351
MGG_07157,0,28.351597,29.64108747,11.30330408,34.52023614,3.544256974,4.684489398,103.7525106,0,9.531523868,46.70975485,34.2227617,25.45736487,136.4285364,103.4247739,110.3100725,0,15.77980941,106.8245119,62.27948705,24.21191085,100.4961176,143.7189584,83.79300915
MGG_07158,0,12.89436745,2.444326409,5.53621069,7.203573414,34.51831568,43.53627256,3.219947399,0,2.139690614,4.389350679,8.134432859,0.653121583,1.883619188,6.320043129,14.45313129,0,8.501618977,5.664702322,1.352985773,2.50856643,8.66631813,6.782530559,16.29241234
MGG_07159,0,9.337430449,0,0,2.054966455,5.761574507,35.63888377,2.020822684,0,0,0,0,0,0,7.850220238,12.69899682,0,0,0,0,6.55984829,7.76991054,4.026590927,7.43638945
MGG_07160,0,52.78118209,34.16015055,17.11069628,28.8639911,44.60847842,47.48073317,17.30756635,0,59.80555891,22.02035338,21.86172925,24.57419523,30.37397203,24.06273287,20.50940696,0,59.40626079,28.01251798,33.45324796,26.06871194,23.51302069,29.36253364,30.25265764
MGG_07161,0,102.379442,82.66201592,95.85008048,87.52621358,76.13069802,67.35312178,31.24724044,0,101.9330334,130.3678806,74.15457067,76.34491592,58.71484561,58.42745862,53.04268323,0,161.2539285,107.9446322,118.1676588,78.56410476,105.580457,68.56872887,66.63970883
MGG_07162,0,29.23670786,17.91061046,21.43552274,31.7356065,15.77756437,23.95716984,18.0171696,0,16.03474315,24.85293641,18.96504278,10.11522381,10.24699298,13.02458102,24.2616868,0,29.73167959,18.11243473,13.51895095,16.29253735,9.896379407,8.425537761,15.09533106
MGG_07165,0,125.5824657,170.8377948,99.33797176,161.6029899,150.4381965,126.1904523,46.74056371,0,148.3959664,136.8704444,142.132058,139.0498826,51.9845126,70.50494004,82.98786753,0,134.8357507,87.71037849,106.9281293,208.3701452,74.5480031,61.79295733,129.955381
MGG_07166,0,3.739705985,15.3599117,13.04588051,10.49361197,34.61326129,20.22096363,6.070151789,0,6.050524372,13.79112843,15.33479776,10.46559045,13.80922846,18.61619168,7.629055127,0,0,14.95050637,17.85426777,9.458153885,14.78154084,26.60918263,11.72715789
MGG_07170,0,9.3221596,105.4058526,48.97151223,5.792768954,8.526719096,4.185952747,5.69652068,0,16.561129,97.06690752,83.94696009,2.166487608,1.851320038,1.601446403,7.031622429,0,9.400318218,88.94189036,56.84833441,3.236035776,2.281530377,0.405378722,2.292776185
MGG_07171,164.4941277,78.19260495,45.85129024,51.02956159,66.08064342,39.01409023,47.44489365,58.73436107,230.1829215,75.77561475,50.39564407,42.09316959,34.53632802,51.07098193,87.89271199,76.56674994,0,80.42514915,40.67189754,43.32043331,45.63651795,69.87090786,53.71339465,60.78811796
MGG_07173,489.5544512,167.909695,102.932431,139.8804078,271.5948749,124.0634436,94.74182006,103.6716169,0,92.67838729,92.94754701,118.4234297,143.8037169,475.7726721,391.5135818,136.0553974,0,112.5173014,98.96205263,111.3459223,173.8493515,250.248138,251.2992751,128.7346423
MGG_07173,489.5544512,167.909695,102.932431,139.8804078,271.5948749,124.0634436,94.74182006,103.6716169,0,92.67838729,92.94754701,118.4234297,143.8037169,475.7726721,391.5135818,136.0553974,0,112.5173014,98.96205263,111.3459223,173.8493515,250.248138,251.2992751,128.7346423
MGG_07174,0,18.55069636,12.52477298,16.31139546,14.59671811,10.16075934,18.10509644,3.95977657,0,8.771050901,17.99289017,15.28302671,15.56172196,2.573786395,6.61173659,8.886972915,0,14.52081676,11.61041509,7.625996079,15.63896035,6.978144129,4.790390021,6.526822799
MGG_07175,0,32.83948828,57.32401104,44.86926239,46.52549261,29.38178563,21.76058723,32.87069953,0,26.5657414,80.73604402,33.66487322,61.71817238,31.1819163,25.42935179,24.72362129,0,56.68613336,39.07289108,54.12771295,56.52347854,20.49492263,20.48346875,34.735222
